layer_id,lat,lon,name,plant_code,county,technology,capacity,sector,inr,fuel,mw,zone,poi,entity,funnel_stage,group,under_construction,commissioned,capacity_mw,operator,voltage,osm_id,depth_ft,use,aquifer,project,manu,model,cap_kw,year
eia860_plants,29.4828,-95.6311,W A Parish,3470,FORT BEND,Natural Gas Steam Turbine,,IPP Non-CHP,,NG,,,,,,,,1958,4008.4,NRG Texas Power LLC,,,,,,,,,,
eia860_plants,29.525833,-95.108055,Webster,3471,HARRIS,,,IPP Non-CHP,,,,,,,,,,,,NRG Texas Power LLC,,,,,,,,,,
eia860_plants,32.3766,-94.6415,Knox Lee,3476,GREGG,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1974,351.0,Southwestern Electric Power Co,,,,,,,,,,
eia860_plants,32.9215,-94.7226,Lone Star,3477,MORRIS,,,Electric Utility,,,,,,,,,,,,Southwestern Electric Power Co,,,,,,,,,,
eia860_plants,32.848163,-94.547986,Wilkes,3478,MARION,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1964,882.0,Southwestern Electric Power Co,,,,,,,,,,
eia860_plants,33.5239,-101.7392,Jones,3482,LUBBOCK,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1971,860.4,Southwestern Public Service Co,,,,,,,,,,
eia860_plants,35.9667,-101.865,Moore County,3483,MOORE,,,Electric Utility,,,,,,,,,,,,Southwestern Public Service Co,,,,,,,,,,
eia860_plants,35.283357,-101.746423,Nichols,3484,POTTER,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1960,474.7,Southwestern Public Service Co,,,,,,,,,,
eia860_plants,34.1661,-102.4114,Plant X,3485,LAMB,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1964,190.4,Southwestern Public Service Co,,,,,,,,,,
eia860_plants,35.712222,-101.411944,Riverview,3487,HUTCHINSON,,,Electric Utility,,,,,,,,,,,,Southwestern Public Service Co,,,,,,,,,,
eia860_plants,32.9056,-97.4792,Eagle Mountain,3489,TARRANT,,,IPP Non-CHP,,,,,,,,,,,,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,33.1344,-98.6117,Graham,3490,YOUNG,Natural Gas Steam Turbine,,IPP Non-CHP,,NG,,,,,,,,1960,634.7,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,32.7283,-97.2192,Handley,3491,TARRANT,Natural Gas Steam Turbine,,IPP Non-CHP,,NG,,,,,,,,1963,1314.8,"Constellation Power, Inc",,,,,,,,,,
eia860_plants,32.3358,-100.9156,Morgan Creek,3492,MITCHELL,Petroleum Liquids,,IPP Non-CHP,,DFO,,,,,,,,1988,536.4,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,32.760556,-97.336389,North Main,3493,TARRANT,,,IPP Non-CHP,,,,,,,,,,,,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,31.5839,-102.9633,Permian Basin,3494,WARD,Natural Gas Fired Combustion Turbine,,IPP Non-CHP,,NG,,,,,,,,1988,447.0,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,31.8206,-96.0544,Big Brown,3497,FREESTONE,,,IPP Non-CHP,,,,,,,,,,,,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,31.4647,-96.985,Lake Creek,3502,MCLENNAN,,,IPP Non-CHP,,,,,,,,,,,,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,33.393056,-95.146667,River Crest,3503,RED RIVER,,,IPP Non-CHP,,,,,,,,,,,,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,31.93985,-94.989834,Stryker Creek,3504,CHEROKEE,Petroleum Liquids,,IPP Non-CHP,,DFO,,,,,,,,1958,713.4,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,31.5728,-96.9642,Tradinghouse,3506,MCLENNAN,,,IPP Non-CHP,,,,,,,,,,,,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,32.124519,-96.101277,Trinidad (TX),3507,HENDERSON,Petroleum Liquids,,IPP Non-CHP,,DFO,,,,,,,,1965,243.3,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,30.3033,-97.6128,Decker Creek,3548,TRAVIS,Natural Gas Fired Combustion Turbine,,Electric Utility,,NG,,,,,,,,1988,206.0,Austin Energy,,,,,,,,,,
eia860_plants,30.25,-97.716667,Holly Street,3549,TRAVIS,,,Electric Utility,,,,,,,,,,,,Austin Energy,,,,,,,,,,
eia860_plants,25.9131,-97.5214,Silas Ray,3559,CAMERON,Natural Gas Fired Combined Cycle,,Electric Utility,,NG,,,,,,,,1959,136.0,Brownsville Public Utilities Board,,,,,,,,,,
eia860_plants,30.64741,-96.372316,Bryan (TX),3561,BRAZOS,Natural Gas Fired Combustion Turbine,,Electric Utility,,NG,,,,,,,,1975,22.0,City of Bryan - (TX),,,,,,,,,,
eia860_plants,32.9125,-96.6231,C E Newman,3574,DALLAS,,,Electric Utility,,,,,,,,,,,,City of Garland - (TX),,,,,,,,,,
eia860_plants,33.068055,-96.452481,Ray Olinger,3576,COLLIN,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1967,427.7,City of Garland - (TX),,,,,,,,,,
eia860_plants,29.593951,-98.040734,Abbott TP 3,3581,GUADALUPE,,,Electric Utility,,,,,,,,,,,,Guadalupe Blanco River Authority,,,,,,,,,,
eia860_plants,29.640187,-98.045934,Dunlap TP 1,3582,GUADALUPE,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1927,3.6,Guadalupe Blanco River Authority,,,,,,,,,,
eia860_plants,29.495193,-97.624948,H 4,3583,GONZALES,,,Electric Utility,,,,,,,,,,,,Guadalupe Blanco River Authority,,,,,,,,,,
eia860_plants,29.4681,-97.4919,H 5,3584,GONZALES,,,Electric Utility,,,,,,,,,,,,Guadalupe Blanco River Authority,,,,,,,,,,
eia860_plants,29.537565,-97.932106,Nolte,3585,GUADALUPE,,,Electric Utility,,,,,,,,,,,,Guadalupe Blanco River Authority,,,,,,,,,,
eia860_plants,29.548136,-97.999587,TP 4,3586,GUADALUPE,,,Electric Utility,,,,,,,,,,,,Guadalupe Blanco River Authority,,,,,,,,,,
eia860_plants,30.293424,-97.784408,Austin,3594,TRAVIS,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1940,18.0,Lower Colorado River Authority,,,,,,,,,,
eia860_plants,30.7507,-98.4176,Buchanan Dam (TX),3595,LLANO,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1938,54.9,Lower Colorado River Authority,,,,,,,,,,
eia860_plants,30.556,-98.3384,Granite Shoals,3597,BURNET,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1951,54.0,Lower Colorado River Authority,,,,,,,,,,
eia860_plants,30.731599,-98.385422,Inks,3598,BURNET,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1938,15.0,Lower Colorado River Authority,,,,,,,,,,
eia860_plants,30.555288,-98.257593,Marble Falls,3599,BURNET,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1951,39.6,Lower Colorado River Authority,,,,,,,,,,
eia860_plants,30.3899,-97.9073,Marshall Ford,3600,TRAVIS,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1941,108.0,Lower Colorado River Authority,,,,,,,,,,
eia860_plants,30.1456,-97.2708,Sim Gideon,3601,BASTROP,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1965,623.0,Lower Colorado River Authority,,,,,,,,,,
eia860_plants,33.5211,-101.7906,Ty Cooke,3602,LUBBOCK,,,Electric Utility,,,,,,,,,,,,City of Lubbock - (TX),,,,,,,,,,
eia860_plants,33.6039,-101.8408,J Robert Massengale,3604,LUBBOCK,,,Electric Utility,,,,,,,,,,,,City of Lubbock - (TX),,,,,,,,,,
eia860_plants,29.3525,-98.5761,Leon Creek,3609,BEXAR,Natural Gas Fired Combustion Turbine,,Electric Utility,,NG,,,,,,,,2004,229.6,City of San Antonio - (TX),,,,,,,,,,
eia860_plants,29.398333,-98.489166,Mission Road,3610,BEXAR,,,Electric Utility,,,,,,,,,,,,City of San Antonio - (TX),,,,,,,,,,
eia860_plants,29.308056,-98.3242,O W Sommers,3611,BEXAR,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1972,892.0,City of San Antonio - (TX),,,,,,,,,,
eia860_plants,29.2567,-98.3825,V H Braunig,3612,BEXAR,Natural Gas Fired Combustion Turbine,,Electric Utility,,NG,,,,,,,,1966,1138.0,City of San Antonio - (TX),,,,,,,,,,
eia860_plants,29.53,-98.4181,W B Tuttle,3613,BEXAR,,,Electric Utility,,,,,,,,,,,,City of San Antonio - (TX),,,,,,,,,,
eia860_plants,32.6581,-98.3103,R W Miller,3628,PALO PINTO,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1972,537.6,RW Miller Power LLC,,,,,,,,,,
eia860_plants,28.9275,-99.0919,Pearsall,3630,FRIO,Natural Gas Internal Combustion Engine,,Electric Utility,,NG,,,,,,,,2010,201.6,"South Texas Electric Coop, Inc",,,,,,,,,,
eia860_plants,28.8947,-97.135,Sam Rayburn,3631,VICTORIA,Natural Gas Fired Combined Cycle,,Electric Utility,,NG,,,,,,,,1991,192.8,"South Texas Electric Coop, Inc",,,,,,,,,,
eia860_plants,33.1707,-96.1264,Powerlane Plant,4195,HUNT,Natural Gas Internal Combustion Engine,,Electric Utility,,NG,,,,,,,,1966,112.2,City of Greenville - (TX),,,,,,,,,,
eia860_plants,33.1975,-97.1061,Spencer,4266,DENTON,Natural Gas Steam Turbine,,Electric Utility,,NG,,,,,,,,1966,126.5,City of Garland - (TX),,,,,,,,,,
eia860_plants,30.558,-98.3721,Thomas C Ferguson,4937,LLANO,Natural Gas Fired Combined Cycle,,Electric Utility,,NG,,,,,,,,2014,574.6,Lower Colorado River Authority,,,,,,,,,,
eia860_plants,27.6064,-97.3117,Barney M Davis,4939,NUECES,Natural Gas Fired Combined Cycle,,Electric Utility,,NG,,,,,,,,1974,1082.2,City of San Antonio - (TX),,,,,,,,,,
eia860_plants,29.449827,-101.06011,Amistad Dam & Power,6128,VAL VERDE,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1983,66.0,International Bound & Wtr Comm,,,,,,,,,,
eia860_plants,33.05522,-94.839993,Welsh,6139,TITUS,Conventional Steam Coal,,Electric Utility,,SUB,,,,,,,,1977,1116.0,Southwestern Electric Power Co,,,,,,,,,,
eia860_plants,32.298365,-97.785515,Comanche Peak,6145,SOMERVELL,Nuclear,,IPP Non-CHP,,NUC,,,,,,,,1990,2430.0,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,32.2606,-94.5706,Martin Lake,6146,RUSK,Conventional Steam Coal,,IPP Non-CHP,,SUB,,,,,,,,1977,2379.6,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,33.0917,-95.0417,Monticello,6147,TITUS,,,IPP Non-CHP,,,,,,,,,,,,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,28.7128,-97.214167,Coleto Creek,6178,GOLIAD,Conventional Steam Coal,,IPP Non-CHP,,SUB,,,,,,,,1980,622.4,Coleto Creek Power LP,,,,,,,,,,
eia860_plants,29.9172,-96.7506,Fayette Power Project,6179,FAYETTE,Conventional Steam Coal,,Electric Utility,,SUB,,,,,,,,1979,1690.0,Lower Colorado River Authority,,,,,,,,,,
eia860_plants,31.1803,-96.4866,Oak Grove (TX),6180,ROBERTSON,Conventional Steam Coal,,IPP Non-CHP,,LIG,,,,,,,,2010,1795.4,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,29.308056,-98.3228,J T Deely,6181,BEXAR,,,Electric Utility,,,,,,,,,,,,City of San Antonio - (TX),,,,,,,,,,
eia860_plants,28.7044,-98.4775,San Miguel,6183,ATASCOSA,Conventional Steam Coal,,Electric Utility,,LIG,,,,,,,,1982,410.0,"San Miguel Electric Coop, Inc",,,,,,,,,,
eia860_plants,35.29816,-101.747187,Harrington,6193,POTTER,Conventional Steam Coal,,Electric Utility,,SUB,,,,,,,,1976,1080.0,Southwestern Public Service Co,,,,,,,,,,
eia860_plants,34.186494,-102.56999,Tolk,6194,LAMB,Conventional Steam Coal,,Electric Utility,,SUB,,,,,,,,1982,1135.8,Southwestern Public Service Co,,,,,,,,,,
eia860_plants,30.7217,-96.4608,Dansby,6243,BRAZOS,Natural Gas Fired Combustion Turbine,,Electric Utility,,NG,,,,,,,,1978,203.2,City of Bryan - (TX),,,,,,,,,,
eia860_plants,28.795,-96.0481,South Texas Project,6251,MATAGORDA,Nuclear,,IPP Non-CHP,,NUC,,,,,,,,1988,2708.6,STP Nuclear Operating Co,,,,,,,,,,
eia860_plants,26.5575,-99.1642,Falcon Dam & Power,6410,STARR,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1954,31.5,International Bound & Wtr Comm,,,,,,,,,,
eia860_plants,31.060893,-94.1062,Sam Rayburn Dam,6413,JASPER,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1965,52.0,USACE-Fort Worth District,,,,,,,,,,
eia860_plants,31.8694,-97.3667,Whitney,6414,BOSQUE,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1953,41.8,USACE-Fort Worth District,,,,,,,,,,
eia860_plants,33.8181,-96.5692,Denison,6416,GRAYSON,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1945,104.3,USCE-Tulsa District,,,,,,,,,,
eia860_plants,31.173484,-93.565877,Toledo Bend,6595,NEWTON,Conventional Hydroelectric,,Electric Utility,,WAT,,,,,,,,1969,81.0,Entergy Texas Inc.,,,,,,,,,,
eia860_plants,30.565871,-97.064032,Sandow No 4,6648,MILAM,,,IPP Non-CHP,,,,,,,,,,,,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,31.091925,-96.69503,Major Oak Power,7030,ROBERTSON,Conventional Steam Coal,,IPP Non-CHP,,LIG,,,,,,,,1990,349.2,"Major Oak Power, LLC",,,,,,,,,,
eia860_plants,29.309722,-98.3203,J K Spruce,7097,BEXAR,Conventional Steam Coal,,Electric Utility,,SUB,,,,,,,,1992,1488.5,City of San Antonio - (TX),,,,,,,,,,
eia860_plants,33.585257,-101.886093,Brandon Station,7131,LUBBOCK,,,Electric Utility,,,,,,,,,,,,City of Lubbock - (TX),,,,,,,,,,
eia860_plants,30.7975,-94.1756,Robert D Willis,7200,JASPER,,,Electric Utility,,,,,,,,,,,,USACE-Fort Worth District,,,,,,,,,,
eia860_plants,29.694838,-95.040622,San Jacinto Steam Electric Station,7325,HARRIS,Natural Gas Fired Combustion Turbine,,IPP Non-CHP,,NG,,,,,,,,1995,176.4,NRG Texas Power LLC,,,,,,,,,,
eia860_plants,29.257046,-98.384045,Arthur Von Rosenberg,7512,BEXAR,Natural Gas Fired Combined Cycle,,Electric Utility,,NG,,,,,,,,2000,575.0,City of San Antonio - (TX),,,,,,,,,,
eia860_plants,35.423611,-100.840555,Celanese,7678,GRAY,,,Electric Utility,,,,,,,,,,,,Southwestern Public Service Co,,,,,,,,,,
eia860_plants,30.2098,-97.6129,Sand Hill,7900,TRAVIS,Natural Gas Fired Combustion Turbine,,Electric Utility,,NG,,,,,,,,2001,696.4,Austin Energy,,,,,,,,,,
eia860_plants,32.4607,-94.4852,Pirkey,7902,HARRISON,,,Electric Utility,,,,,,,,,,,,Southwestern Electric Power Co,,,,,,,,,,
eia860_plants,32.403056,-97.700556,DeCordova Steam Electric Station,8063,HOOD,Natural Gas Fired Combustion Turbine,,IPP Non-CHP,,NG,,,,,,,,1990,626.7,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,35.66704,-101.432004,Engineered Carbons Borger Cogen,10072,HUTCHINSON,Other Gases,,Industrial Non-CHP,,OG,,,,,,,,1982,20.0,Orion Engineered Carbons,,,,,,,,,,
eia860_plants,29.2293,-95.1952,Power Island,10154,BRAZORIA,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1985,141.0,INEOS USA LLC,,,,,,,,,,
eia860_plants,28.513929,-96.794154,Seadrift Coke LP,10167,CALHOUN,Petroleum Coke,,Industrial CHP,,PC,,,,,,,,1983,7.6,Seadrift Coke L P,,,,,,,,,,
eia860_plants,30.397351,-97.842586,Central Utility Plant,10184,TRAVIS,,,Commercial CHP,,,,,,,,,,,,"Silicon Hills Campus, LLC",,,,,,,,,,
eia860_plants,30.1525,-93.7206,Engineered Carbons Echo Cogeneration,10187,ORANGE,,,Industrial Non-CHP,,,,,,,,,,,,Orion Engineered Carbons,,,,,,,,,,
eia860_plants,27.8114,-97.4442,Valero Refinery Corpus Christi East,10203,NUECES,,,Industrial CHP,,,,,,,,,,,,Valero Refining Co,,,,,,,,,,
eia860_plants,27.5697,-97.8228,Ticona Polymers Inc,10243,NUECES,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1989,44.2,Ticona Polymers Inc,,,,,,,,,,
eia860_plants,29.8247,-94.9197,Enterprise Products Operating,10261,CHAMBERS,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1991,20.7,Enterprise Products Optg LP,,,,,,,,,,
eia860_plants,29.6225,-95.0458,Bayou Cogen Plant,10298,HARRIS,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,2014,318.4,Air Liquide Large Industries U S LP,,,,,,,,,,
eia860_plants,29.2558,-95.2103,Ascend Performance Materials Texas Inc.,10418,BRAZORIA,Natural Gas Steam Turbine,,Industrial CHP,,NG,,,,,,,,1993,52.1,Ascend Performance Materials,,,,,,,,,,
eia860_plants,30.2178,-93.7422,"USG Paper, LLC - Orange Mill",10425,ORANGE,,,Industrial CHP,,,,,,,,,,,,USG Paper LLC,,,,,,,,,,
eia860_plants,29.753517,-94.997277,ExxonMobil Baytown Refinery,10436,HARRIS,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1952,209.3,Exxon Mobil Refining and Supply Co.,,,,,,,,,,
eia860_plants,28.6917,-96.5417,Formosa Utility Venture Ltd,10554,CALHOUN,Natural Gas Fired Combined Cycle,,Industrial CHP,,NG,,,,,,,,1987,933.4,Formosa Plastics Corp,,,,,,,,,,
eia860_plants,29.964938,-93.891283,Port Arthur Texas Refinery,10568,JEFFERSON,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1988,38.4,Total Petrochemicals USA Inc,,,,,,,,,,
eia860_plants,29.7172,-95.1908,Pasadena,10638,HARRIS,,,Industrial CHP,,,,,,,,,,,,Air Products LLC,,,,,,,,,,
eia860_plants,29.759124,-95.009648,ExxonMobil Baytown Turbine,10692,HARRIS,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1989,381.8,Exxon Mobil Refining and Supply Co.,,,,,,,,,,
eia860_plants,30.0552,-93.7579,Sabine River Operations,10789,ORANGE,Natural Gas Fired Combined Cycle,,Industrial CHP,,NG,,,,,,,,1987,594.9,The Dow Chemical Company,,,,,,,,,,
eia860_plants,28.675088,-96.956014,Victoria Texas Plant,10790,VICTORIA,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1987,102.4,Invista,,,,,,,,,,
eia860_plants,27.8322,-97.5281,Corpus Refinery,50026,NUECES,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1988,47.0,Flint Hills Resources Corpus Christi LLC,,,,,,,,,,
eia860_plants,29.7314,-95.0839,Houston Chemical Complex Battleground,50043,HARRIS,Natural Gas Fired Combined Cycle,,Industrial CHP,,NG,,,,,,,,1982,380.7,Oxy Vinyls LP,,,,,,,,,,
eia860_plants,29.721048,-95.39536,Rice University,50054,HARRIS,Natural Gas Fired Combustion Turbine,,Commercial CHP,,NG,,,,,,,,1989,3.8,Rice University,,,,,,,,,,
eia860_plants,35.6647,-101.4354,Borger Plant,50067,HUTCHINSON,Other Gases,,Industrial CHP,,BFG,,,,,,,,1985,30.0,Sid Richardson Carbon Ltd,,,,,,,,,,
eia860_plants,30.3419,-94.0656,WestRock (TX),50101,JASPER,Wood/Wood Waste Biomass,,Industrial CHP,,BLQ,,,,,,,,1954,57.7,WestRock (TX),,,,,,,,,,
eia860_plants,33.6968,-95.5577,Paris Energy Center,50109,LAMAR,Natural Gas Fired Combined Cycle,,IPP Non-CHP,,NG,,,,,,,,1989,265.6,Paris Generation LP,,,,,,,,,,
eia860_plants,30.2867,-97.7356,Hal C Weaver Power Plant,50118,TRAVIS,Natural Gas Fired Combined Cycle,,Commercial CHP,,NG,,,,,,,,1979,138.9,University of Texas at Austin,,,,,,,,,,
eia860_plants,27.8175,-97.4814,Valero Refinery Corpus Christi West,50121,NUECES,Petroleum Coke,,Industrial Non-CHP,,PC,,,,,,,,1983,69.2,Valero Refining Co,,,,,,,,,,
eia860_plants,33.8625,-98.5894,Signal Hill Generating LLC,50127,WICHITA,Natural Gas Fired Combined Cycle,,IPP Non-CHP,,NG,,,,,,,,1987,60.0,Signal Hill Generating LLC,,,,,,,,,,
eia860_plants,29.2639,-95.8997,Newgulf Cogen,50137,WHARTON,Natural Gas Fired Combustion Turbine,,IPP Non-CHP,,NG,,,,,,,,1984,101.9,Wharton County Generation LLC,,,,,,,,,,
eia860_plants,32.574722,-94.373889,Snider Industries,50141,HARRISON,Wood/Wood Waste Biomass,,Industrial CHP,,WDS,,,,,,,,1983,5.0,Snider Industries Inc,,,,,,,,,,
eia860_plants,28.5105,-96.7706,Union Carbide Seadrift Cogen,50150,CALHOUN,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1964,162.0,Union Carbide Corp-Seadrift,,,,,,,,,,
eia860_plants,29.37612,-94.946477,Texas City Plant Union Carbide,50153,GALVESTON,All Other,,Industrial CHP,,PUR,,,,,,,,1996,45.0,Union Carbide Corp-Texas City,,,,,,,,,,
eia860_plants,29.6981,-95.2547,Texas Petrochemicals,50229,HARRIS,Natural Gas Steam Turbine,,Industrial CHP,,NG,,,,,,,,1972,35.0,"TPC Group, LLC",,,,,,,,,,
eia860_plants,31.7697,-106.5014,Tenet Hospital,50241,EL PASO,Natural Gas Internal Combustion Engine,,Commercial CHP,,NG,,,,,,,,1987,4.2,Tenet Hospital Ltd,,,,,,,,,,
eia860_plants,29.723185,-95.128856,Shell Deer Park,50304,HARRIS,All Other,,Industrial CHP,,PUR,,,,,,,,1979,274.0,Deer Park Refinery Limited Partnership (DPRLP),,,,,,,,,,
eia860_plants,28.5707,-96.8333,BP Chemicals Green Lake Plant,50404,CALHOUN,All Other,,Industrial Non-CHP,,WH,,,,,,,,1989,38.8,INEOS Nitriles Greenlake,,,,,,,,,,
eia860_plants,29.71,-95.112777,Deer Park Plant,50471,HARRIS,,,Industrial CHP,,,,,,,,,,,,Oxy Vinyls LP,,,,,,,,,,
eia860_plants,27.811083,-97.595813,Corpus Christi,50475,NUECES,Natural Gas Fired Combustion Turbine,,Industrial CHP,,NG,,,,,,,,1989,41.0,Equistar Chemicals LP,,,,,,,,,,
eia860_plants,33.019646,-96.961986,DFW Gas Recovery,50569,DENTON,,,IPP Non-CHP,,,,,,,,,,,,WM Renewable Energy LLC,,,,,,,,,,
eia860_plants,32.492831,-100.364973,TXU Sweetwater Generating Plant,50615,NOLAN,,,IPP CHP,,,,,,,,,,,,Luminant Generation Company LLC,,,,,,,,,,
eia860_plants,30.0636,-94.0753,ExxonMobil Beaumont Refinery,50625,JEFFERSON,Natural Gas Steam Turbine,,Industrial CHP,,NG,,,,,,,,1966,677.8,ExxonMobil Oil Corp,,,,,,,,,,
eia860_plants,29.8161,-95.10773,"Odyssey Energy Altura Cogen, LLC",50815,HARRIS,Natural Gas Fired Combined Cycle,,IPP CHP,,NG,,,,,,,,1985,643.6,Odyssey Operating Services,,,,,,,,,,
